FF,Q,uuid,cal_time,mark
0.01,21798.533098507072,f0fb942fc35f4cedaa9417e79f1668be,224.71267914772034,"Phys. Rev. B, 2011"
0.01,21905.766983447047,f0fb942fc35f4cedaa9417e79f1668be,224.71267914772034,"Phys. Rev. B, 2011"
0.01,4997155.169106838,f0fb942fc35f4cedaa9417e79f1668be,224.71267914772034,"Phys. Rev. B, 2011"
0.01,32983965.793435916,f0fb942fc35f4cedaa9417e79f1668be,224.71267914772034,"Phys. Rev. B, 2011"
0.02,5700.965097203205,2cbd4c6c7ca24dac8ef3a7439733b5ac,214.40940308570862,"Phys. Rev. B, 2011"
0.02,5734.124312857159,2cbd4c6c7ca24dac8ef3a7439733b5ac,214.40940308570862,"Phys. Rev. B, 2011"
0.02,9164167.824162383,2cbd4c6c7ca24dac8ef3a7439733b5ac,214.40940308570862,"Phys. Rev. B, 2011"
0.02,717351.777197053,2cbd4c6c7ca24dac8ef3a7439733b5ac,214.40940308570862,"Phys. Rev. B, 2011"
0.03,2682.3757309356547,3de7fee6b2564233b912a63a4c272ce6,233.84532976150513,"Phys. Rev. B, 2011"
0.03,2716.769447815919,3de7fee6b2564233b912a63a4c272ce6,233.84532976150513,"Phys. Rev. B, 2011"
0.03,1955161.326391188,3de7fee6b2564233b912a63a4c272ce6,233.84532976150513,"Phys. Rev. B, 2011"
0.03,164228.65110852383,3de7fee6b2564233b912a63a4c272ce6,233.84532976150513,"Phys. Rev. B, 2011"
0.04,1599.416984468617,ab87420628b643d4983706cf5e2bbde4,232.76996660232544,"Phys. Rev. B, 2011"
0.04,1633.82479056724,ab87420628b643d4983706cf5e2bbde4,232.76996660232544,"Phys. Rev. B, 2011"
0.04,689847.3952599241,ab87420628b643d4983706cf5e2bbde4,232.76996660232544,"Phys. Rev. B, 2011"
0.04,60661.293062294695,ab87420628b643d4983706cf5e2bbde4,232.76996660232544,"Phys. Rev. B, 2011"
0.05,1086.589055029095,693fd14353754b3b8d268165ccb6a9d3,220.9844880104065,"Phys. Rev. B, 2011"
0.05,1121.2009564852897,693fd14353754b3b8d268165ccb6a9d3,220.9844880104065,"Phys. Rev. B, 2011"
0.05,308794.17939249263,693fd14353754b3b8d268165ccb6a9d3,220.9844880104065,"Phys. Rev. B, 2011"
0.05,28612.10561296831,693fd14353754b3b8d268165ccb6a9d3,220.9844880104065,"Phys. Rev. B, 2011"
0.060000000000000005,802.1170625779441,678429ce7ff24c5caffd50377463aa1d,229.81824946403503,"Phys. Rev. B, 2011"
0.060000000000000005,836.9856786720579,678429ce7ff24c5caffd50377463aa1d,229.81824946403503,"Phys. Rev. B, 2011"
0.060000000000000005,15819.694927476787,678429ce7ff24c5caffd50377463aa1d,229.81824946403503,"Phys. Rev. B, 2011"
0.060000000000000005,161691.0690272957,678429ce7ff24c5caffd50377463aa1d,229.81824946403503,"Phys. Rev. B, 2011"
0.06999999999999999,627.3443308276582,4ba05f1d99c440d5a8ba568fa3314bb0,224.70655012130737,"Phys. Rev. B, 2011"
0.06999999999999999,662.5104877681475,4ba05f1d99c440d5a8ba568fa3314bb0,224.70655012130737,"Phys. Rev. B, 2011"
0.06999999999999999,9771.267791925726,4ba05f1d99c440d5a8ba568fa3314bb0,224.70655012130737,"Phys. Rev. B, 2011"
